version;site;sub;file;tr_seconds;pixel_size;volumes;image_size
ABIDE2;KKI_1;sub-29302;ABIDE2/raw/ABIDEII-KKI_1/sub-29302/ses-1/func/sub-29302_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6700000762939453 x 2.6700000762939453 x 3.0 mm;128;96 x 96 x 47
ABIDE2;KKI_1;sub-29303;ABIDE2/raw/ABIDEII-KKI_1/sub-29303/ses-1/func/sub-29303_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6700000762939453 x 2.6700000762939453 x 3.0 mm;128;96 x 96 x 47
ABIDE2;KKI_1;sub-29304;ABIDE2/raw/ABIDEII-KKI_1/sub-29304/ses-1/func/sub-29304_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6670000553131104 x 2.6669998168945312 x 3.0 mm;128;96 x 96 x 47
ABIDE2;KKI_1;sub-29305;ABIDE2/raw/ABIDEII-KKI_1/sub-29305/ses-1/func/sub-29305_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6700000762939453 x 2.6700000762939453 x 3.0 mm;128;96 x 96 x 47
ABIDE2;KKI_1;sub-29306;ABIDE2/raw/ABIDEII-KKI_1/sub-29306/ses-1/func/sub-29306_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6700000762939453 x 2.6700000762939453 x 3.0 mm;128;96 x 96 x 47
ABIDE2;KKI_1;sub-29307;ABIDE2/raw/ABIDEII-KKI_1/sub-29307/ses-1/func/sub-29307_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6700000762939453 x 2.6700000762939453 x 3.0 mm;128;96 x 96 x 47
ABIDE2;KKI_1;sub-29308;ABIDE2/raw/ABIDEII-KKI_1/sub-29308/ses-1/func/sub-29308_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6700000762939453 x 2.6700000762939453 x 3.0 mm;128;96 x 96 x 47
ABIDE2;KKI_1;sub-29309;ABIDE2/raw/ABIDEII-KKI_1/sub-29309/ses-1/func/sub-29309_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6700000762939453 x 2.6700000762939453 x 3.0 mm;156;96 x 96 x 47
ABIDE2;KKI_1;sub-29310;ABIDE2/raw/ABIDEII-KKI_1/sub-29310/ses-1/func/sub-29310_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6700000762939453 x 2.6700000762939453 x 3.0 mm;128;96 x 96 x 47
ABIDE2;KKI_1;sub-29311;ABIDE2/raw/ABIDEII-KKI_1/sub-29311/ses-1/func/sub-29311_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6700000762939453 x 2.6700000762939453 x 3.0 mm;128;96 x 96 x 47
ABIDE2;KKI_1;sub-29312;ABIDE2/raw/ABIDEII-KKI_1/sub-29312/ses-1/func/sub-29312_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6700000762939453 x 2.6700000762939453 x 3.0 mm;128;96 x 96 x 47
ABIDE2;KKI_1;sub-29313;ABIDE2/raw/ABIDEII-KKI_1/sub-29313/ses-1/func/sub-29313_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6700000762939453 x 2.6700000762939453 x 3.0 mm;128;96 x 96 x 47
ABIDE2;KKI_1;sub-29314;ABIDE2/raw/ABIDEII-KKI_1/sub-29314/ses-1/func/sub-29314_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6700000762939453 x 2.6700000762939453 x 3.0 mm;128;96 x 96 x 47
ABIDE2;KKI_1;sub-29315;ABIDE2/raw/ABIDEII-KKI_1/sub-29315/ses-1/func/sub-29315_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6700000762939453 x 2.6700000762939453 x 3.0 mm;128;96 x 96 x 47
ABIDE2;KKI_1;sub-29316;ABIDE2/raw/ABIDEII-KKI_1/sub-29316/ses-1/func/sub-29316_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6700000762939453 x 2.6700000762939453 x 3.0 mm;128;96 x 96 x 47
ABIDE2;KKI_1;sub-29317;ABIDE2/raw/ABIDEII-KKI_1/sub-29317/ses-1/func/sub-29317_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6700000762939453 x 2.6700000762939453 x 3.0 mm;128;96 x 96 x 47
ABIDE2;KKI_1;sub-29318;ABIDE2/raw/ABIDEII-KKI_1/sub-29318/ses-1/func/sub-29318_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6700000762939453 x 2.6700000762939453 x 3.0 mm;128;96 x 96 x 47
ABIDE2;KKI_1;sub-29319;ABIDE2/raw/ABIDEII-KKI_1/sub-29319/ses-1/func/sub-29319_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6700000762939453 x 2.6700000762939453 x 3.0 mm;128;96 x 96 x 47
ABIDE2;KKI_1;sub-29320;ABIDE2/raw/ABIDEII-KKI_1/sub-29320/ses-1/func/sub-29320_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6700000762939453 x 2.6700000762939453 x 3.0 mm;128;96 x 96 x 47
ABIDE2;KKI_1;sub-29321;ABIDE2/raw/ABIDEII-KKI_1/sub-29321/ses-1/func/sub-29321_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6700000762939453 x 2.6700000762939453 x 3.0 mm;128;96 x 96 x 47
ABIDE2;KKI_1;sub-29322;ABIDE2/raw/ABIDEII-KKI_1/sub-29322/ses-1/func/sub-29322_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6700000762939453 x 2.6700000762939453 x 3.0 mm;128;96 x 96 x 47
ABIDE2;KKI_1;sub-29323;ABIDE2/raw/ABIDEII-KKI_1/sub-29323/ses-1/func/sub-29323_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6700000762939453 x 2.6700000762939453 x 3.0 mm;128;96 x 96 x 47
ABIDE2;KKI_1;sub-29324;ABIDE2/raw/ABIDEII-KKI_1/sub-29324/ses-1/func/sub-29324_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6700000762939453 x 2.6700000762939453 x 3.0 mm;128;96 x 96 x 47
ABIDE2;KKI_1;sub-29325;ABIDE2/raw/ABIDEII-KKI_1/sub-29325/ses-1/func/sub-29325_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6700000762939453 x 2.6700000762939453 x 3.0 mm;128;96 x 96 x 47
ABIDE2;KKI_1;sub-29326;ABIDE2/raw/ABIDEII-KKI_1/sub-29326/ses-1/func/sub-29326_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6700000762939453 x 2.6700000762939453 x 3.0 mm;128;96 x 96 x 47
ABIDE2;KKI_1;sub-29327;ABIDE2/raw/ABIDEII-KKI_1/sub-29327/ses-1/func/sub-29327_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6700000762939453 x 2.6700000762939453 x 3.0 mm;128;96 x 96 x 47
ABIDE2;KKI_1;sub-29328;ABIDE2/raw/ABIDEII-KKI_1/sub-29328/ses-1/func/sub-29328_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6700000762939453 x 2.6700000762939453 x 3.0 mm;128;96 x 96 x 47
ABIDE2;KKI_1;sub-29329;ABIDE2/raw/ABIDEII-KKI_1/sub-29329/ses-1/func/sub-29329_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6700000762939453 x 2.6700000762939453 x 3.0 mm;128;96 x 96 x 47
ABIDE2;KKI_1;sub-29330;ABIDE2/raw/ABIDEII-KKI_1/sub-29330/ses-1/func/sub-29330_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6700000762939453 x 2.6700000762939453 x 3.0 mm;156;96 x 96 x 47
ABIDE2;KKI_1;sub-29331;ABIDE2/raw/ABIDEII-KKI_1/sub-29331/ses-1/func/sub-29331_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6700000762939453 x 2.6700000762939453 x 3.0 mm;156;96 x 96 x 47
ABIDE2;KKI_1;sub-29332;ABIDE2/raw/ABIDEII-KKI_1/sub-29332/ses-1/func/sub-29332_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6700000762939453 x 2.6700000762939453 x 3.0 mm;156;96 x 96 x 47
ABIDE2;KKI_1;sub-29333;ABIDE2/raw/ABIDEII-KKI_1/sub-29333/ses-1/func/sub-29333_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6700000762939453 x 2.6700000762939453 x 3.0 mm;156;96 x 96 x 47
ABIDE2;KKI_1;sub-29334;ABIDE2/raw/ABIDEII-KKI_1/sub-29334/ses-1/func/sub-29334_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6700000762939453 x 2.6700000762939453 x 3.0 mm;156;96 x 96 x 47
ABIDE2;KKI_1;sub-29335;ABIDE2/raw/ABIDEII-KKI_1/sub-29335/ses-1/func/sub-29335_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6700000762939453 x 2.6700000762939453 x 3.0 mm;156;96 x 96 x 47
ABIDE2;KKI_1;sub-29336;ABIDE2/raw/ABIDEII-KKI_1/sub-29336/ses-1/func/sub-29336_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6700000762939453 x 2.6700000762939453 x 3.0 mm;156;96 x 96 x 47
ABIDE2;KKI_1;sub-29337;ABIDE2/raw/ABIDEII-KKI_1/sub-29337/ses-1/func/sub-29337_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6700000762939453 x 2.6700000762939453 x 3.0 mm;156;96 x 96 x 47
ABIDE2;KKI_1;sub-29338;ABIDE2/raw/ABIDEII-KKI_1/sub-29338/ses-1/func/sub-29338_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6700000762939453 x 2.6700000762939453 x 3.0 mm;156;96 x 96 x 47
ABIDE2;KKI_1;sub-29339;ABIDE2/raw/ABIDEII-KKI_1/sub-29339/ses-1/func/sub-29339_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6700000762939453 x 2.6700000762939453 x 3.0 mm;156;96 x 96 x 47
ABIDE2;KKI_1;sub-29340;ABIDE2/raw/ABIDEII-KKI_1/sub-29340/ses-1/func/sub-29340_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6700000762939453 x 2.6700000762939453 x 3.0 mm;156;96 x 96 x 47
ABIDE2;KKI_1;sub-29341;ABIDE2/raw/ABIDEII-KKI_1/sub-29341/ses-1/func/sub-29341_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6700000762939453 x 2.6700000762939453 x 3.0 mm;156;96 x 96 x 47
ABIDE2;KKI_1;sub-29342;ABIDE2/raw/ABIDEII-KKI_1/sub-29342/ses-1/func/sub-29342_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6666667461395264 x 2.6666667461395264 x 3.0 mm;156;96 x 96 x 47
ABIDE2;KKI_1;sub-29343;ABIDE2/raw/ABIDEII-KKI_1/sub-29343/ses-1/func/sub-29343_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6700000762939453 x 2.6700000762939453 x 3.0 mm;156;96 x 96 x 47
ABIDE2;KKI_1;sub-29344;ABIDE2/raw/ABIDEII-KKI_1/sub-29344/ses-1/func/sub-29344_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6666665077209473 x 2.6666665077209473 x 3.0 mm;156;96 x 96 x 47
ABIDE2;KKI_1;sub-29345;ABIDE2/raw/ABIDEII-KKI_1/sub-29345/ses-1/func/sub-29345_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6700000762939453 x 2.6700000762939453 x 3.0 mm;156;96 x 96 x 47
ABIDE2;KKI_1;sub-29346;ABIDE2/raw/ABIDEII-KKI_1/sub-29346/ses-1/func/sub-29346_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6700000762939453 x 2.6700000762939453 x 3.0 mm;156;96 x 96 x 47
ABIDE2;KKI_1;sub-29347;ABIDE2/raw/ABIDEII-KKI_1/sub-29347/ses-1/func/sub-29347_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6700000762939453 x 2.6700000762939453 x 3.0 mm;156;96 x 96 x 47
ABIDE2;KKI_1;sub-29348;ABIDE2/raw/ABIDEII-KKI_1/sub-29348/ses-1/func/sub-29348_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6666667461395264 x 2.6666667461395264 x 3.0 mm;156;96 x 96 x 47
ABIDE2;KKI_1;sub-29349;ABIDE2/raw/ABIDEII-KKI_1/sub-29349/ses-1/func/sub-29349_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6700000762939453 x 2.6700000762939453 x 3.0 mm;156;96 x 96 x 47
ABIDE2;KKI_1;sub-29350;ABIDE2/raw/ABIDEII-KKI_1/sub-29350/ses-1/func/sub-29350_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6666667461395264 x 2.6666665077209473 x 3.0 mm;156;96 x 96 x 47
ABIDE2;KKI_1;sub-29351;ABIDE2/raw/ABIDEII-KKI_1/sub-29351/ses-1/func/sub-29351_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6700000762939453 x 2.6700000762939453 x 3.0 mm;156;96 x 96 x 47
ABIDE2;KKI_1;sub-29352;ABIDE2/raw/ABIDEII-KKI_1/sub-29352/ses-1/func/sub-29352_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6700000762939453 x 2.6700000762939453 x 3.0 mm;156;96 x 96 x 47
ABIDE2;KKI_1;sub-29353;ABIDE2/raw/ABIDEII-KKI_1/sub-29353/ses-1/func/sub-29353_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6700000762939453 x 2.6700000762939453 x 3.0 mm;156;96 x 96 x 47
ABIDE2;KKI_1;sub-29354;ABIDE2/raw/ABIDEII-KKI_1/sub-29354/ses-1/func/sub-29354_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6700000762939453 x 2.6700000762939453 x 3.0 mm;156;96 x 96 x 47
ABIDE2;KKI_1;sub-29355;ABIDE2/raw/ABIDEII-KKI_1/sub-29355/ses-1/func/sub-29355_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6700000762939453 x 2.6700000762939453 x 3.0 mm;156;96 x 96 x 47
ABIDE2;KKI_1;sub-29356;ABIDE2/raw/ABIDEII-KKI_1/sub-29356/ses-1/func/sub-29356_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6700000762939453 x 2.6700000762939453 x 3.0 mm;156;96 x 96 x 47
ABIDE2;KKI_1;sub-29357;ABIDE2/raw/ABIDEII-KKI_1/sub-29357/ses-1/func/sub-29357_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6700000762939453 x 2.6700000762939453 x 3.0 mm;156;96 x 96 x 47
ABIDE2;KKI_1;sub-29358;ABIDE2/raw/ABIDEII-KKI_1/sub-29358/ses-1/func/sub-29358_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6700000762939453 x 2.6700000762939453 x 3.0 mm;156;96 x 96 x 47
ABIDE2;KKI_1;sub-29359;ABIDE2/raw/ABIDEII-KKI_1/sub-29359/ses-1/func/sub-29359_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6666667461395264 x 2.6666667461395264 x 3.0 mm;156;96 x 96 x 47
ABIDE2;KKI_1;sub-29360;ABIDE2/raw/ABIDEII-KKI_1/sub-29360/ses-1/func/sub-29360_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6700000762939453 x 2.6700000762939453 x 3.0 mm;156;96 x 96 x 47
ABIDE2;KKI_1;sub-29361;ABIDE2/raw/ABIDEII-KKI_1/sub-29361/ses-1/func/sub-29361_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6666667461395264 x 2.6666667461395264 x 3.0 mm;156;96 x 96 x 47
ABIDE2;KKI_1;sub-29362;ABIDE2/raw/ABIDEII-KKI_1/sub-29362/ses-1/func/sub-29362_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6666667461395264 x 2.6666665077209473 x 3.0 mm;156;96 x 96 x 47
ABIDE2;KKI_1;sub-29363;ABIDE2/raw/ABIDEII-KKI_1/sub-29363/ses-1/func/sub-29363_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6666665077209473 x 2.6666665077209473 x 3.0 mm;156;96 x 96 x 47
ABIDE2;KKI_1;sub-29364;ABIDE2/raw/ABIDEII-KKI_1/sub-29364/ses-1/func/sub-29364_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6666665077209473 x 2.6666667461395264 x 3.0 mm;156;96 x 96 x 47
ABIDE2;KKI_1;sub-29365;ABIDE2/raw/ABIDEII-KKI_1/sub-29365/ses-1/func/sub-29365_ses-1_task-rest_acq-rc32chan_run-1_bold.nii.gz;2.5 sec;2.6666665077209473 x 2.6666667461395264 x 3.0 mm;156;96 x 96 x 47
ABIDE2;KKI_1;sub-29366;ABIDE2/raw/ABIDEII-KKI_1/sub-29366/ses-1/func/sub-29366_ses-1_task-rest_acq-rc32chan_run-1_bold.nii.gz;2.5 sec;2.6666667461395264 x 2.6666667461395264 x 3.0 mm;156;96 x 96 x 47
ABIDE2;KKI_1;sub-29367;ABIDE2/raw/ABIDEII-KKI_1/sub-29367/ses-1/func/sub-29367_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6666667461395264 x 2.6666667461395264 x 3.0 mm;156;96 x 96 x 47
ABIDE2;KKI_1;sub-29368;ABIDE2/raw/ABIDEII-KKI_1/sub-29368/ses-1/func/sub-29368_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6666665077209473 x 2.6666665077209473 x 3.0 mm;156;96 x 96 x 47
ABIDE2;KKI_1;sub-29369;ABIDE2/raw/ABIDEII-KKI_1/sub-29369/ses-1/func/sub-29369_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6666667461395264 x 2.6666667461395264 x 3.0 mm;156;96 x 96 x 47
ABIDE2;KKI_1;sub-29370;ABIDE2/raw/ABIDEII-KKI_1/sub-29370/ses-1/func/sub-29370_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6666667461395264 x 2.6666667461395264 x 3.0 mm;156;96 x 96 x 47
ABIDE2;KKI_1;sub-29371;ABIDE2/raw/ABIDEII-KKI_1/sub-29371/ses-1/func/sub-29371_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6666667461395264 x 2.6666667461395264 x 3.0 mm;156;96 x 96 x 47
ABIDE2;KKI_1;sub-29372;ABIDE2/raw/ABIDEII-KKI_1/sub-29372/ses-1/func/sub-29372_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6666665077209473 x 2.6666667461395264 x 3.0 mm;125;96 x 96 x 47
ABIDE2;KKI_1;sub-29373;ABIDE2/raw/ABIDEII-KKI_1/sub-29373/ses-1/func/sub-29373_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6666665077209473 x 2.6666665077209473 x 3.0 mm;156;96 x 96 x 47
ABIDE2;KKI_1;sub-29374;ABIDE2/raw/ABIDEII-KKI_1/sub-29374/ses-1/func/sub-29374_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6666665077209473 x 2.6666665077209473 x 3.0 mm;156;96 x 96 x 47
ABIDE2;KKI_1;sub-29375;ABIDE2/raw/ABIDEII-KKI_1/sub-29375/ses-1/func/sub-29375_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6666667461395264 x 2.6666665077209473 x 3.0 mm;156;96 x 96 x 47
ABIDE2;KKI_1;sub-29376;ABIDE2/raw/ABIDEII-KKI_1/sub-29376/ses-1/func/sub-29376_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6666667461395264 x 2.6666667461395264 x 3.0 mm;156;96 x 96 x 47
ABIDE2;KKI_1;sub-29377;ABIDE2/raw/ABIDEII-KKI_1/sub-29377/ses-1/func/sub-29377_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6666667461395264 x 2.6666665077209473 x 3.0 mm;156;96 x 96 x 47
ABIDE2;KKI_1;sub-29378;ABIDE2/raw/ABIDEII-KKI_1/sub-29378/ses-1/func/sub-29378_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6666667461395264 x 2.6666667461395264 x 3.0 mm;156;96 x 96 x 47
ABIDE2;KKI_1;sub-29379;ABIDE2/raw/ABIDEII-KKI_1/sub-29379/ses-1/func/sub-29379_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6666667461395264 x 2.6666667461395264 x 3.0 mm;156;96 x 96 x 47
ABIDE2;KKI_1;sub-29380;ABIDE2/raw/ABIDEII-KKI_1/sub-29380/ses-1/func/sub-29380_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6666665077209473 x 2.6666667461395264 x 3.0 mm;156;96 x 96 x 47
ABIDE2;KKI_1;sub-29381;ABIDE2/raw/ABIDEII-KKI_1/sub-29381/ses-1/func/sub-29381_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6666665077209473 x 2.6666667461395264 x 3.0 mm;156;96 x 96 x 47
ABIDE2;KKI_1;sub-29382;ABIDE2/raw/ABIDEII-KKI_1/sub-29382/ses-1/func/sub-29382_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6666667461395264 x 2.6666665077209473 x 3.0 mm;156;96 x 96 x 47
ABIDE2;KKI_1;sub-29383;ABIDE2/raw/ABIDEII-KKI_1/sub-29383/ses-1/func/sub-29383_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6666667461395264 x 2.6666665077209473 x 3.0 mm;156;96 x 96 x 47
ABIDE2;KKI_1;sub-29384;ABIDE2/raw/ABIDEII-KKI_1/sub-29384/ses-1/func/sub-29384_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6666667461395264 x 2.6666667461395264 x 3.0 mm;156;96 x 96 x 47
ABIDE2;KKI_1;sub-29385;ABIDE2/raw/ABIDEII-KKI_1/sub-29385/ses-1/func/sub-29385_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6666667461395264 x 2.6666667461395264 x 3.0 mm;156;96 x 96 x 47
ABIDE2;KKI_1;sub-29386;ABIDE2/raw/ABIDEII-KKI_1/sub-29386/ses-1/func/sub-29386_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6666667461395264 x 2.6666667461395264 x 3.0 mm;156;96 x 96 x 47
ABIDE2;KKI_1;sub-29387;ABIDE2/raw/ABIDEII-KKI_1/sub-29387/ses-1/func/sub-29387_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6666665077209473 x 2.6666667461395264 x 3.0 mm;156;96 x 96 x 47
ABIDE2;KKI_1;sub-29388;ABIDE2/raw/ABIDEII-KKI_1/sub-29388/ses-1/func/sub-29388_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6666667461395264 x 2.6666667461395264 x 3.0 mm;156;96 x 96 x 47
ABIDE2;KKI_1;sub-29389;ABIDE2/raw/ABIDEII-KKI_1/sub-29389/ses-1/func/sub-29389_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6666665077209473 x 2.6666667461395264 x 3.0 mm;156;96 x 96 x 47
ABIDE2;KKI_1;sub-29390;ABIDE2/raw/ABIDEII-KKI_1/sub-29390/ses-1/func/sub-29390_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6666667461395264 x 2.6666667461395264 x 3.0 mm;156;96 x 96 x 47
ABIDE2;KKI_1;sub-29391;ABIDE2/raw/ABIDEII-KKI_1/sub-29391/ses-1/func/sub-29391_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6666665077209473 x 2.6666667461395264 x 3.0 mm;156;96 x 96 x 47
ABIDE2;KKI_1;sub-29392;ABIDE2/raw/ABIDEII-KKI_1/sub-29392/ses-1/func/sub-29392_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6666667461395264 x 2.6666667461395264 x 3.0 mm;156;96 x 96 x 47
ABIDE2;KKI_1;sub-29393;ABIDE2/raw/ABIDEII-KKI_1/sub-29393/ses-1/func/sub-29393_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6666667461395264 x 2.6666667461395264 x 3.0 mm;156;96 x 96 x 47
ABIDE2;KKI_1;sub-29394;ABIDE2/raw/ABIDEII-KKI_1/sub-29394/ses-1/func/sub-29394_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6666667461395264 x 2.6666667461395264 x 3.0 mm;156;96 x 96 x 47
ABIDE2;KKI_1;sub-29395;ABIDE2/raw/ABIDEII-KKI_1/sub-29395/ses-1/func/sub-29395_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6666665077209473 x 2.6666667461395264 x 3.0 mm;156;96 x 96 x 47
ABIDE2;KKI_1;sub-29396;ABIDE2/raw/ABIDEII-KKI_1/sub-29396/ses-1/func/sub-29396_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6666667461395264 x 2.6666665077209473 x 3.0 mm;156;96 x 96 x 47
ABIDE2;KKI_1;sub-29397;ABIDE2/raw/ABIDEII-KKI_1/sub-29397/ses-1/func/sub-29397_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6666667461395264 x 2.6666667461395264 x 3.0 mm;156;96 x 96 x 47
ABIDE2;KKI_1;sub-29398;ABIDE2/raw/ABIDEII-KKI_1/sub-29398/ses-1/func/sub-29398_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6666665077209473 x 2.6666667461395264 x 3.0 mm;121;96 x 96 x 47
ABIDE2;KKI_1;sub-29399;ABIDE2/raw/ABIDEII-KKI_1/sub-29399/ses-1/func/sub-29399_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6666667461395264 x 2.6666667461395264 x 3.0 mm;156;96 x 96 x 47
ABIDE2;KKI_1;sub-29400;ABIDE2/raw/ABIDEII-KKI_1/sub-29400/ses-1/func/sub-29400_ses-1_task-rest_acq-rc8chan_run-1_bold.nii.gz;2.5 sec;2.6666667461395264 x 2.6666667461395264 x 3.0 mm;156;96 x 96 x 47
